id,customer_id,product_id,quantity,timestamp,payment_method
1067,632,421,4,2024-01-25T10:30:36.532309,PayPal
1068,452,23,2,2025-04-03T10:30:36.532315,Debit Card
1069,160,388,1,2025-07-01T10:30:36.532319,Credit Card
1070,249,486,5,2023-03-21T10:30:36.532323,PayPal
1071,890,427,3,2025-10-10T10:30:36.532328,Debit Card
1072,711,412,1,2024-12-16T10:30:36.532332,Gift Card
1073,483,12,3,2025-03-24T10:30:36.532336,Crypto
1074,217,105,5,2024-05-07T10:30:36.532341,Debit Card
1075,562,248,5,2023-10-08T10:30:36.532346,PayPal
1076,712,358,1,2024-10-04T10:30:36.532350,Crypto
1077,928,340,5,2025-09-10T10:30:36.532354,Debit Card
1078,175,31,3,2025-04-02T10:30:36.532358,Crypto
1079,278,28,4,2023-12-24T10:30:36.532362,Credit Card
1080,69,199,3,2023-12-16T10:30:36.532366,Debit Card
1081,886,56,1,2024-12-29T10:30:36.532370,Gift Card
1082,237,195,5,2023-01-28T10:30:36.532375,Credit Card
1083,926,162,4,2023-05-21T10:30:36.532379,Crypto
1084,545,46,2,2025-04-04T10:30:36.532383,Crypto
1085,990,235,5,2023-03-21T10:30:36.532387,Credit Card
1086,41,127,5,2024-12-16T10:30:36.532391,Debit Card
1087,502,202,2,2025-10-06T10:30:36.532395,Debit Card
1088,701,181,3,2024-01-23T10:30:36.532399,Debit Card
1089,242,257,3,2023-07-16T10:30:36.532403,Credit Card
1090,641,132,4,2023-04-27T10:30:36.532407,Credit Card
1091,967,285,3,2025-03-08T10:30:36.532413,PayPal
1092,350,460,4,2023-12-22T10:30:36.532417,PayPal
1093,90,374,4,2024-05-09T10:30:36.532423,Crypto
1094,894,321,2,2024-08-23T10:30:36.532427,PayPal
1095,587,79,4,2023-02-04T10:30:36.532431,Debit Card
1096,932,310,3,2024-07-22T10:30:36.532435,Crypto
1097,135,106,2,2024-03-09T10:30:36.532440,Crypto
1098,701,410,2,2023-05-25T10:30:36.532444,PayPal
1099,317,353,5,2023-04-07T10:30:36.532448,PayPal
1100,441,466,2,2023-12-23T10:30:36.532453,Crypto
1101,940,81,3,2025-08-16T10:30:36.532457,Crypto
1102,546,486,1,2025-04-19T10:30:36.532461,Debit Card
1103,860,451,2,2023-10-11T10:30:36.532465,Credit Card
1104,784,164,4,2023-02-13T10:30:36.532469,Gift Card
1105,311,227,3,2025-05-22T10:30:36.532473,PayPal
1106,110,68,2,2025-09-28T10:30:36.532477,Crypto
1107,632,137,5,2024-03-23T10:30:36.532481,Crypto
1108,237,306,2,2025-03-02T10:30:36.532486,Credit Card
1109,368,41,4,2025-06-09T10:30:36.532490,Crypto
1110,867,310,4,2023-10-26T10:30:36.532494,Debit Card
1111,189,437,4,2024-06-08T10:30:36.532498,Gift Card
1112,141,84,2,2025-03-07T10:30:36.532502,Credit Card
1113,419,392,1,2023-03-22T10:30:36.532525,Debit Card
1114,974,212,2,2023-09-25T10:30:36.532533,PayPal
1115,776,105,1,2025-04-26T10:30:36.532538,Gift Card
1116,888,316,4,2023-11-20T10:30:36.532542,Debit Card
1117,888,235,2,2024-08-13T10:30:36.532546,Gift Card
1118,795,22,5,2023-10-03T10:30:36.532552,Gift Card
1119,738,161,4,2024-02-06T10:30:36.532556,Crypto
1120,609,275,5,2024-01-07T10:30:36.532560,Credit Card
1121,534,56,4,2024-07-14T10:30:36.532564,Credit Card
1122,899,126,5,2024-04-22T10:30:36.532568,Gift Card
1123,753,21,5,2024-09-23T10:30:36.532572,Crypto
1124,784,323,1,2025-04-13T10:30:36.532576,Debit Card
1125,451,204,3,2023-08-24T10:30:36.532580,Debit Card
1126,473,86,4,2024-12-27T10:30:36.532584,Crypto
1127,942,28,5,2023-04-13T10:30:36.532588,PayPal
1128,475,425,4,2025-07-24T10:30:36.532593,Crypto
1129,116,93,5,2023-03-09T10:30:36.532598,Crypto
1130,139,202,4,2024-11-27T10:30:36.532602,Gift Card
1131,26,92,4,2024-02-28T10:30:36.532606,PayPal
1132,904,233,1,2025-02-10T10:30:36.532611,Debit Card
1133,709,333,2,2023-10-20T10:30:36.532615,Credit Card
1134,94,59,4,2024-01-14T10:30:36.532620,Debit Card
1135,88,269,4,2023-10-11T10:30:36.532624,Crypto
1136,627,487,2,2024-10-02T10:30:36.532628,Crypto
1137,390,23,2,2023-04-04T10:30:36.532632,Debit Card
1138,580,447,2,2025-05-11T10:30:36.532636,PayPal
1139,184,394,1,2024-08-21T10:30:36.532640,Debit Card
1140,317,374,4,2025-01-02T10:30:36.532644,PayPal
1141,121,461,2,2023-02-14T10:30:36.532649,PayPal
1142,4,319,3,2025-10-12T10:30:36.532653,Gift Card
1143,510,438,4,2024-04-16T10:30:36.532657,Credit Card
1144,623,452,4,2025-02-23T10:30:36.532661,PayPal
1145,603,338,4,2024-07-17T10:30:36.532665,Gift Card
1146,453,41,5,2024-02-18T10:30:36.532669,Credit Card
1147,251,452,5,2025-01-13T10:30:36.532673,Crypto
1148,644,286,2,2025-09-04T10:30:36.532677,PayPal
1149,152,29,3,2025-09-17T10:30:36.532681,PayPal
1150,875,17,5,2023-06-19T10:30:36.532685,Crypto
1151,306,170,1,2025-09-04T10:30:36.532690,Credit Card
1152,427,92,2,2023-12-06T10:30:36.532695,Debit Card
1153,626,339,5,2024-03-17T10:30:36.532699,Crypto
1154,182,495,4,2023-09-18T10:30:36.532703,Crypto
1155,369,477,1,2025-07-21T10:30:36.532707,Debit Card
1156,331,189,4,2023-07-08T10:30:36.532711,Credit Card
1157,777,219,5,2025-08-19T10:30:36.532715,Debit Card
1158,483,69,1,2023-11-13T10:30:36.532719,Debit Card
1159,338,270,4,2024-05-05T10:30:36.532723,PayPal
1160,713,108,5,2025-08-26T10:30:36.532727,Credit Card
1161,586,374,5,2025-07-27T10:30:36.532731,Gift Card
1162,742,353,5,2023-03-13T10:30:36.532735,Debit Card
1163,438,312,3,2025-02-01T10:30:36.532740,Crypto
1164,589,320,3,2023-03-20T10:30:36.532744,PayPal
1165,630,289,4,2024-05-10T10:30:36.532748,Gift Card
1166,505,414,2,2023-05-04T10:30:36.532752,Crypto
1167,239,363,3,2025-04-09T10:30:36.532756,Credit Card
1168,122,13,4,2024-01-23T10:30:36.532761,Credit Card
1169,756,435,2,2023-07-29T10:30:36.532766,Crypto
1170,425,212,1,2024-11-17T10:30:36.532780,Debit Card
1171,574,413,2,2025-10-13T10:30:36.532790,PayPal
1172,707,145,3,2023-08-07T10:30:36.532795,Credit Card
1173,316,154,5,2024-04-09T10:30:36.532799,Debit Card
1174,786,4,1,2023-11-22T10:30:36.532803,Debit Card
1175,350,203,5,2024-02-02T10:30:36.532807,Credit Card
1176,853,90,2,2024-11-20T10:30:36.532811,Debit Card
1177,945,345,4,2023-03-31T10:30:36.532815,Gift Card
1178,817,19,2,2024-06-18T10:30:36.532819,PayPal
1179,643,236,5,2023-04-21T10:30:36.532823,Debit Card
1180,474,402,4,2023-03-19T10:30:36.532827,Credit Card
1181,856,267,3,2024-03-25T10:30:36.532831,Debit Card
1182,569,275,1,2025-03-25T10:30:36.532835,Crypto
1183,702,170,3,2025-08-18T10:30:36.532839,PayPal
1184,288,431,1,2024-11-11T10:30:36.532843,Gift Card
1185,642,274,2,2024-03-19T10:30:36.532847,Crypto
1186,399,96,5,2025-06-27T10:30:36.532851,Debit Card
1187,723,440,3,2023-10-29T10:30:36.532855,Credit Card
1188,279,212,1,2024-06-03T10:30:36.532859,PayPal
1189,381,232,3,2025-03-17T10:30:36.532863,Crypto
1190,310,90,1,2024-10-06T10:30:36.532867,Credit Card
1191,797,104,1,2024-07-27T10:30:36.532872,Crypto
1192,26,410,4,2023-04-12T10:30:36.532878,Crypto
1193,158,98,3,2023-03-24T10:30:36.532882,Gift Card
1194,751,448,5,2024-12-11T10:30:36.532886,Debit Card
1195,147,394,1,2023-07-06T10:30:36.532890,Crypto
1196,693,68,2,2023-10-14T10:30:36.532894,Credit Card
1197,471,199,5,2025-06-28T10:30:36.532898,Credit Card
1198,319,478,1,2023-11-21T10:30:36.532902,Crypto
1199,893,45,3,2024-07-03T10:30:36.532906,Credit Card
1200,106,267,3,2025-10-01T10:30:36.532910,Crypto
1201,777,160,2,2024-11-30T10:30:36.532914,PayPal
1202,198,147,3,2024-04-27T10:30:36.532918,Debit Card
1203,792,226,1,2025-01-18T10:30:36.532922,PayPal
1204,162,141,1,2025-10-09T10:30:36.532926,Crypto
1205,574,264,1,2025-03-27T10:30:36.532930,Crypto
1206,359,282,3,2025-01-20T10:30:36.532934,PayPal
1207,966,361,3,2024-03-16T10:30:36.532938,PayPal
1208,176,37,3,2024-02-05T10:30:36.532942,Debit Card
1209,554,228,1,2025-06-13T10:30:36.532946,Credit Card
1210,483,463,1,2025-07-08T10:30:36.532951,Gift Card
1211,56,45,4,2024-09-18T10:30:36.532955,PayPal
1212,722,306,5,2024-01-19T10:30:36.532959,Gift Card
1213,632,183,3,2024-11-18T10:30:36.532964,PayPal
1214,731,389,5,2025-08-05T10:30:36.532968,Gift Card
1215,582,68,1,2023-07-15T10:30:36.532972,Gift Card
1216,100,234,3,2023-11-24T10:30:36.532976,Gift Card
1217,482,119,2,2025-05-30T10:30:36.532982,Crypto
1218,265,468,3,2024-09-18T10:30:36.532986,PayPal
1219,717,470,3,2023-08-09T10:30:36.532990,Debit Card
1220,465,250,1,2025-08-19T10:30:36.532995,Gift Card
1221,116,180,4,2024-07-09T10:30:36.533000,PayPal
1222,290,394,3,2024-02-14T10:30:36.533004,Crypto
1223,131,261,1,2024-09-04T10:30:36.533008,Credit Card
1224,334,285,1,2023-08-05T10:30:36.533012,Debit Card
1225,546,237,4,2024-02-28T10:30:36.533016,Gift Card
1226,245,318,2,2024-04-11T10:30:36.533020,PayPal
1227,998,247,4,2025-08-18T10:30:36.533024,Debit Card
1228,214,417,5,2024-08-09T10:30:36.533028,Gift Card
1229,581,404,3,2024-04-15T10:30:36.533032,PayPal
1230,178,340,1,2023-09-28T10:30:36.533037,Crypto
1231,857,250,1,2024-02-26T10:30:36.533042,Crypto
1232,475,167,5,2025-07-17T10:30:36.533046,Gift Card
1233,181,158,4,2025-08-14T10:30:36.533050,Crypto
1234,112,351,5,2023-08-27T10:30:36.533054,Gift Card
1235,336,254,1,2025-07-24T10:30:36.533058,PayPal
1236,837,72,5,2023-04-14T10:30:36.533062,Credit Card
1237,776,76,2,2024-07-18T10:30:36.533066,Crypto
1238,299,200,5,2024-03-12T10:30:36.533070,Gift Card
1239,201,106,3,2024-12-22T10:30:36.533074,Crypto
1240,814,468,3,2023-03-29T10:30:36.533078,Gift Card
1241,736,469,3,2025-07-25T10:30:36.533082,Crypto
1242,9,314,5,2024-09-06T10:30:36.533086,PayPal
1243,873,151,1,2024-10-11T10:30:36.533090,Crypto
1244,992,28,1,2023-11-04T10:30:36.533094,Crypto
1245,841,184,1,2023-05-27T10:30:36.533098,Debit Card
1246,887,16,2,2024-08-08T10:30:36.533102,Crypto
1247,404,321,3,2023-10-27T10:30:36.533106,Gift Card
1248,416,196,4,2024-04-14T10:30:36.533110,PayPal
1249,679,89,4,2025-06-04T10:30:36.533115,PayPal
1250,569,197,3,2023-06-17T10:30:36.533119,Gift Card
1251,158,148,2,2025-06-09T10:30:36.533123,Credit Card
1252,74,332,1,2025-05-30T10:30:36.533127,Gift Card
1253,674,224,2,2025-07-30T10:30:36.533131,PayPal
1254,658,413,4,2023-05-28T10:30:36.533135,Gift Card
1255,916,404,5,2023-03-17T10:30:36.533139,Gift Card
1256,639,93,4,2024-05-21T10:30:36.533144,Gift Card
1257,566,420,4,2024-09-26T10:30:36.533148,Debit Card
1258,232,96,4,2024-02-13T10:30:36.533153,Credit Card
1259,592,256,2,2023-10-26T10:30:36.533157,Crypto
1260,276,211,5,2024-03-13T10:30:36.533161,Debit Card
1261,35,20,5,2024-06-17T10:30:36.533165,Debit Card
1262,116,298,4,2023-02-13T10:30:36.533169,Credit Card
1263,146,374,5,2023-05-29T10:30:36.533173,Debit Card
1264,477,265,1,2024-05-07T10:30:36.533177,Crypto
1265,91,126,4,2024-01-18T10:30:36.533181,Credit Card
1266,701,325,5,2023-07-30T10:30:36.533186,Crypto
1267,320,314,1,2023-04-13T10:30:36.533190,Debit Card
1268,548,399,1,2024-07-01T10:30:36.533194,Gift Card
1269,525,464,4,2024-03-16T10:30:36.533199,Debit Card
1270,432,181,3,2025-01-01T10:30:36.533203,PayPal
1271,37,356,5,2023-09-18T10:30:36.533207,Debit Card
1272,745,402,5,2025-01-31T10:30:36.533230,Credit Card
1273,645,243,5,2025-05-04T10:30:36.533238,Crypto
1274,53,337,3,2023-07-19T10:30:36.533243,Crypto
1275,28,147,4,2025-08-01T10:30:36.533247,PayPal
1276,518,40,3,2025-02-08T10:30:36.533251,PayPal
1277,631,144,3,2023-05-30T10:30:36.533255,Debit Card
1278,15,380,1,2024-02-14T10:30:36.533259,PayPal
1279,932,303,2,2023-12-20T10:30:36.533263,Gift Card
1280,379,414,2,2025-01-30T10:30:36.533267,PayPal
1281,497,93,5,2023-05-26T10:30:36.533271,Credit Card
1282,352,44,2,2024-02-23T10:30:36.533275,PayPal
1283,858,254,4,2023-08-28T10:30:36.533279,Gift Card
1284,244,339,4,2023-10-12T10:30:36.533283,PayPal
1285,216,296,3,2025-08-30T10:30:36.533287,Debit Card
1286,774,420,1,2025-09-01T10:30:36.533291,PayPal
1287,476,205,4,2024-12-20T10:30:36.533295,Gift Card
1288,765,486,5,2025-02-27T10:30:36.533300,Gift Card
1289,700,362,4,2024-06-26T10:30:36.533304,Debit Card
1290,149,272,4,2025-10-12T10:30:36.533308,Debit Card
1291,950,409,4,2024-09-28T10:30:36.533312,Debit Card
1292,985,272,1,2025-07-17T10:30:36.533316,Crypto
1293,653,182,4,2024-02-07T10:30:36.533320,Debit Card
1294,344,139,3,2023-07-26T10:30:36.533324,Credit Card
1295,262,336,5,2024-09-19T10:30:36.533328,Gift Card
1296,792,346,2,2023-10-04T10:30:36.533332,Crypto
1297,789,100,5,2024-11-13T10:30:36.533336,PayPal
1298,321,281,1,2023-12-06T10:30:36.533347,Credit Card
1299,852,35,1,2024-08-29T10:30:36.533351,Credit Card
1300,538,54,4,2024-10-30T10:30:36.533355,PayPal
1301,743,146,3,2025-04-10T10:30:36.533359,Credit Card
1302,25,318,1,2025-08-27T10:30:36.533363,Crypto
1303,673,458,2,2023-02-24T10:30:36.533367,Crypto
1304,654,63,1,2025-07-28T10:30:36.533371,Crypto
1305,134,193,5,2023-07-25T10:30:36.533375,PayPal
1306,918,57,2,2025-02-07T10:30:36.533379,Debit Card
1307,479,339,1,2024-01-09T10:30:36.533383,Gift Card
1308,945,142,4,2023-11-16T10:30:36.533388,Debit Card
1309,264,83,1,2025-01-14T10:30:36.533393,Credit Card
1310,392,199,3,2025-08-24T10:30:36.533397,Debit Card
1311,979,417,3,2025-04-25T10:30:36.533401,Gift Card
1312,72,252,2,2024-02-08T10:30:36.533405,Gift Card
1313,183,331,4,2025-07-05T10:30:36.533409,PayPal
1314,554,394,4,2025-03-15T10:30:36.533413,Crypto
1315,659,55,4,2023-10-23T10:30:36.533417,Debit Card
1316,106,18,1,2025-08-13T10:30:36.533421,Crypto
1317,746,129,4,2025-10-05T10:30:36.533425,Gift Card
1318,153,335,1,2023-03-14T10:30:36.533429,Credit Card
1319,681,200,3,2025-05-22T10:30:36.533433,Debit Card
1320,927,201,5,2025-10-21T10:30:36.533438,Crypto
1321,725,482,4,2024-06-22T10:30:36.533442,Gift Card
1322,414,433,1,2024-04-19T10:30:36.533448,PayPal
1323,4,197,4,2025-06-22T10:30:36.533452,Crypto
1324,549,479,3,2024-11-17T10:30:36.533456,Debit Card
1325,411,29,1,2024-10-15T10:30:36.533460,Crypto
1326,874,492,3,2025-08-03T10:30:36.533464,Gift Card
1327,779,393,3,2023-12-31T10:30:36.533469,PayPal
1328,181,284,1,2023-02-07T10:30:36.533473,Gift Card
1329,677,98,3,2023-11-12T10:30:36.533477,Gift Card
1330,918,55,3,2024-06-13T10:30:36.533481,Credit Card
1331,907,324,4,2023-10-03T10:30:36.533485,PayPal
1332,144,19,2,2025-09-29T10:30:36.533489,Crypto
1333,245,251,4,2025-08-21T10:30:36.533493,Crypto
1334,659,158,4,2024-04-26T10:30:36.533497,Gift Card
1335,990,9,1,2024-11-11T10:30:36.533501,Credit Card
1336,346,404,1,2024-09-04T10:30:36.533505,Credit Card
1337,217,414,5,2024-07-12T10:30:36.533509,Crypto
1338,153,380,5,2025-02-28T10:30:36.533513,Credit Card
1339,38,377,2,2024-06-11T10:30:36.533517,Credit Card
1340,483,465,5,2025-09-08T10:30:36.533521,PayPal
1341,719,333,2,2025-10-10T10:30:36.533525,PayPal
1342,648,26,3,2023-07-07T10:30:36.533529,Credit Card
1343,468,313,2,2023-06-22T10:30:36.533533,Crypto
1344,66,419,1,2025-06-30T10:30:36.533537,Gift Card
1345,610,410,5,2025-03-13T10:30:36.533541,Credit Card
1346,824,104,4,2024-11-13T10:30:36.533546,Gift Card
1347,333,62,5,2024-04-14T10:30:36.533552,PayPal
1348,330,429,2,2023-09-03T10:30:36.533556,Credit Card
1349,608,89,3,2025-08-21T10:30:36.533560,Credit Card
1350,281,73,4,2025-05-05T10:30:36.533564,Debit Card
1351,567,85,4,2025-02-17T10:30:36.533568,Crypto
1352,42,69,1,2023-08-06T10:30:36.533572,Crypto
1353,386,399,2,2025-10-08T10:30:36.533577,Gift Card
1354,83,4,1,2025-04-24T10:30:36.533581,Credit Card
1355,724,334,5,2023-04-30T10:30:36.533585,Debit Card
1356,427,356,4,2023-11-16T10:30:36.533589,PayPal
1357,212,74,3,2024-05-07T10:30:36.533593,Gift Card
1358,422,123,2,2024-02-07T10:30:36.533597,Credit Card
1359,611,93,4,2024-02-06T10:30:36.533602,Credit Card
1360,643,424,3,2024-11-02T10:30:36.533606,Gift Card
1361,5,286,2,2025-04-11T10:30:36.533610,Credit Card
1362,543,49,5,2024-10-19T10:30:36.533614,Crypto
1363,520,113,4,2023-08-28T10:30:36.533618,PayPal
1364,284,28,2,2025-07-01T10:30:36.533622,PayPal
1365,702,433,4,2024-06-02T10:30:36.533626,PayPal
1366,164,344,1,2025-08-30T10:30:36.533631,Debit Card
1367,292,108,4,2025-02-09T10:30:36.533636,Debit Card
1368,632,413,4,2025-09-10T10:30:36.533640,Credit Card
1369,759,27,5,2025-04-27T10:30:36.533644,PayPal
1370,805,15,4,2024-05-15T10:30:36.533648,Credit Card
1371,73,459,2,2023-10-17T10:30:36.533652,Gift Card
1372,607,297,3,2024-08-21T10:30:36.533656,PayPal
1373,766,347,3,2025-03-03T10:30:36.533662,Credit Card
1374,334,117,1,2025-02-24T10:30:36.533666,Gift Card
1375,891,103,4,2023-04-26T10:30:36.533670,PayPal
1376,76,242,5,2024-06-15T10:30:36.533674,Credit Card
1377,912,224,2,2025-03-17T10:30:36.533678,Crypto
1378,466,92,4,2024-10-07T10:30:36.533682,PayPal
1379,469,369,2,2024-01-16T10:30:36.533686,Debit Card
1380,999,139,2,2024-11-15T10:30:36.533690,PayPal
1381,33,355,5,2025-08-24T10:30:36.533694,Debit Card
1382,140,57,4,2024-07-12T10:30:36.533698,Gift Card
1383,176,390,3,2025-03-13T10:30:36.533703,Debit Card
1384,619,81,5,2023-04-11T10:30:36.533707,PayPal
1385,592,497,5,2023-06-02T10:30:36.533711,PayPal
1386,89,211,5,2024-06-11T10:30:36.533717,PayPal
1387,606,243,4,2025-01-12T10:30:36.533721,Credit Card
1388,748,220,2,2025-02-13T10:30:36.533725,Debit Card
1389,445,297,2,2023-04-25T10:30:36.533729,Crypto
1390,969,77,5,2023-04-19T10:30:36.533733,Credit Card
1391,428,23,1,2024-06-30T10:30:36.533737,Crypto
1392,35,218,5,2024-09-16T10:30:36.533741,Gift Card
1393,830,409,1,2024-07-18T10:30:36.533745,Gift Card
1394,247,43,5,2023-09-14T10:30:36.533749,Credit Card
1395,710,375,4,2023-02-25T10:30:36.533753,PayPal
1396,136,184,3,2025-02-22T10:30:36.533757,Credit Card
1397,17,246,3,2025-05-12T10:30:36.533761,Gift Card
1398,879,293,5,2025-09-30T10:30:36.533765,Gift Card
1399,475,396,2,2023-05-13T10:30:36.533769,Gift Card
1400,190,405,3,2024-01-22T10:30:36.533774,Gift Card
1401,721,325,1,2023-05-27T10:30:36.533778,Credit Card
1402,395,458,3,2024-04-29T10:30:36.533782,Credit Card
1403,304,219,3,2023-11-10T10:30:36.533786,Crypto
1404,556,295,2,2023-08-10T10:30:36.533790,Credit Card
1405,636,451,3,2023-10-02T10:30:36.533795,Credit Card
1406,528,485,3,2023-04-29T10:30:36.533799,Credit Card
1407,114,197,3,2024-07-05T10:30:36.533804,Crypto
1408,42,188,3,2025-04-28T10:30:36.533808,Crypto
1409,722,35,5,2023-10-29T10:30:36.533812,PayPal
1410,142,172,2,2024-04-20T10:30:36.533816,Credit Card
1411,665,245,5,2023-05-16T10:30:36.533820,PayPal
1412,772,382,2,2024-11-30T10:30:36.533824,Debit Card
1413,920,137,5,2023-11-28T10:30:36.533828,Gift Card
1414,284,28,1,2024-10-08T10:30:36.533832,Debit Card
1415,464,249,5,2024-05-03T10:30:36.533836,Credit Card
1416,482,364,5,2023-11-30T10:30:36.533840,Crypto
1417,922,150,4,2024-01-28T10:30:36.533844,Debit Card
1418,820,345,1,2025-04-15T10:30:36.533848,Gift Card
1419,90,42,4,2023-04-19T10:30:36.533852,PayPal
1420,296,491,1,2025-07-05T10:30:36.533856,PayPal
1421,283,58,2,2024-06-03T10:30:36.533860,PayPal
1422,896,105,5,2023-02-23T10:30:36.533864,Credit Card
1423,301,214,5,2023-03-15T10:30:36.533868,PayPal
1424,486,178,4,2024-07-27T10:30:36.533873,Credit Card
1425,299,97,1,2025-10-02T10:30:36.533879,PayPal
1426,855,486,5,2024-01-03T10:30:36.533883,Debit Card
1427,422,297,3,2023-12-23T10:30:36.533887,Debit Card
1428,498,304,5,2023-06-15T10:30:36.533891,Crypto
1429,456,235,3,2024-03-23T10:30:36.533895,PayPal
1430,920,405,3,2025-05-02T10:30:36.533899,Debit Card
1431,233,248,3,2023-02-03T10:30:36.533903,Debit Card
1432,789,433,1,2025-05-26T10:30:36.533907,Debit Card
1433,292,234,2,2024-01-30T10:30:36.533911,PayPal
1434,729,275,3,2025-04-21T10:30:36.533915,PayPal
1435,860,363,2,2025-05-12T10:30:36.533919,PayPal
1436,120,22,3,2024-03-15T10:30:36.533923,PayPal
1437,452,134,3,2025-04-19T10:30:36.533927,PayPal
1438,576,363,1,2023-12-13T10:30:36.533931,Debit Card
1439,353,76,3,2024-07-22T10:30:36.533935,Crypto
1440,999,84,5,2024-12-20T10:30:36.533938,Credit Card
1441,943,13,4,2023-03-16T10:30:36.533942,Gift Card
1442,787,75,4,2023-03-19T10:30:36.533946,Debit Card
1443,160,3,5,2023-01-29T10:30:36.533950,Crypto
1444,340,332,3,2024-06-26T10:30:36.533956,Debit Card
1445,993,484,5,2023-12-12T10:30:36.533960,PayPal
1446,819,290,4,2024-11-12T10:30:36.533964,Credit Card
1447,750,246,1,2025-06-04T10:30:36.533991,Crypto
1448,120,158,1,2024-09-08T10:30:36.533996,Crypto
1449,862,113,4,2024-10-24T10:30:36.534000,Credit Card
1450,335,29,5,2024-01-07T10:30:36.534004,PayPal
1451,598,270,2,2023-08-16T10:30:36.534008,Debit Card
1452,201,12,1,2024-04-21T10:30:36.534012,Gift Card
1453,694,344,1,2023-01-29T10:30:36.534016,Crypto
1454,404,100,4,2024-12-03T10:30:36.534020,Crypto
1455,620,262,1,2023-04-08T10:30:36.534024,Debit Card
1456,408,76,4,2024-10-11T10:30:36.534028,Gift Card
1457,382,7,3,2024-11-05T10:30:36.534032,Debit Card
1458,316,229,5,2025-07-27T10:30:36.534036,PayPal
1459,746,455,4,2023-09-26T10:30:36.534040,Gift Card
1460,823,227,3,2025-05-10T10:30:36.534044,Gift Card
1461,747,459,4,2025-06-04T10:30:36.534048,Crypto
1462,613,45,2,2025-03-26T10:30:36.534052,Debit Card
1463,487,445,5,2024-11-15T10:30:36.534056,Credit Card
1464,956,492,5,2023-09-11T10:30:36.534061,Gift Card
1465,91,4,4,2024-01-09T10:30:36.534066,Debit Card
1466,425,90,5,2024-07-08T10:30:36.534070,Crypto
1467,774,469,2,2025-04-03T10:30:36.534074,PayPal
1468,853,196,3,2024-04-05T10:30:36.534078,Gift Card
1469,44,422,3,2023-06-23T10:30:36.534082,Crypto
1470,312,253,5,2023-09-28T10:30:36.534086,Gift Card
1471,230,14,1,2025-05-20T10:30:36.534090,Debit Card
1472,308,490,4,2025-06-19T10:30:36.534094,Debit Card
1473,428,92,4,2023-04-10T10:30:36.534098,PayPal
1474,30,62,3,2024-06-07T10:30:36.534103,Credit Card
1475,614,382,3,2024-03-08T10:30:36.534108,Gift Card
1476,580,224,3,2024-01-20T10:30:36.534113,Gift Card
1477,998,356,1,2024-10-07T10:30:36.534117,Crypto
1478,751,295,1,2023-06-12T10:30:36.534121,Debit Card
1479,167,298,1,2025-05-28T10:30:36.534125,Debit Card
1480,473,450,2,2024-10-24T10:30:36.534129,PayPal
1481,55,140,3,2024-08-21T10:30:36.534134,Debit Card
1482,50,149,3,2024-04-30T10:30:36.534138,Credit Card
1483,527,100,2,2023-09-02T10:30:36.534143,Credit Card
1484,614,386,2,2024-04-16T10:30:36.534147,Debit Card
1485,894,162,3,2025-01-20T10:30:36.534151,Debit Card
1486,99,274,5,2024-10-29T10:30:36.534155,PayPal
1487,14,71,5,2025-01-09T10:30:36.534159,Debit Card
1488,798,249,4,2024-11-10T10:30:36.534163,PayPal
1489,105,112,2,2024-05-27T10:30:36.534168,PayPal
1490,852,97,5,2024-02-04T10:30:36.534172,Crypto
1491,867,273,5,2023-11-05T10:30:36.534176,Credit Card
1492,428,236,1,2025-06-27T10:30:36.534180,PayPal
1493,946,9,4,2024-11-02T10:30:36.534184,Debit Card
1494,708,186,2,2023-07-11T10:30:36.534188,Gift Card
1495,912,306,5,2023-09-04T10:30:36.534192,Debit Card
1496,177,364,3,2025-09-25T10:30:36.534196,Credit Card
1497,228,66,2,2023-11-20T10:30:36.534200,PayPal
1498,315,65,2,2025-06-13T10:30:36.534204,Credit Card
1499,436,354,1,2025-08-06T10:30:36.534208,Credit Card
1500,794,248,4,2025-09-11T10:30:36.534212,PayPal
1501,111,17,5,2024-02-25T10:30:36.534216,Credit Card
1502,481,61,3,2025-09-10T10:30:36.534220,Credit Card
1503,309,342,1,2023-09-13T10:30:36.534225,Credit Card
1504,802,64,5,2025-03-28T10:30:36.534229,Crypto
1505,923,103,2,2023-12-08T10:30:36.534233,Debit Card
1506,30,47,2,2023-06-11T10:30:36.534237,Debit Card
1507,972,297,3,2024-10-29T10:30:36.534241,PayPal
1508,876,257,5,2025-02-19T10:30:36.534245,Crypto
1509,584,35,1,2023-07-08T10:30:36.534249,Crypto
1510,782,8,5,2025-03-16T10:30:36.534253,PayPal
1511,988,145,2,2023-04-15T10:30:36.534258,Crypto
1512,5,499,1,2023-03-23T10:30:36.534262,PayPal
1513,943,259,4,2024-10-14T10:30:36.534266,Crypto
1514,190,226,1,2025-04-22T10:30:36.534270,Debit Card
1515,389,218,2,2024-05-16T10:30:36.534274,PayPal
1516,418,58,3,2025-06-20T10:30:36.534278,Gift Card
1517,113,267,2,2024-06-04T10:30:36.534282,Debit Card
1518,722,148,5,2023-10-16T10:30:36.534286,Credit Card
1519,85,168,4,2025-06-28T10:30:36.534290,Gift Card
1520,291,234,5,2023-10-02T10:30:36.534294,Debit Card
1521,704,500,4,2025-03-07T10:30:36.534298,Crypto
1522,418,149,4,2025-04-14T10:30:36.534303,Credit Card
1523,917,431,4,2023-03-08T10:30:36.534307,Debit Card
